,t,label
1471,His father refused and said I know my son I know He also will become a people and he also will be great However his younger brother will be greater than he and his seed will become a multitude of nations,0.0
1475,Jacob called to his sons and said Gather yourselves together that I may tell you that which will happen to you in the days to come,0.0
1480,My soul dont come into their council My glory dont be united to their assembly For in their anger they killed a man In their selfwill they hamstrung an ox,0.0
1487,Zebulun will dwell at the haven of the sea He will be for a haven of ships His border will be on Sidon,0.0
1489,He saw a restingplace that it was good The land that it was pleasant He bows his shoulder to the burden And becomes a servant doing forced labor,0.0
1490,Dan will judge his people As one of the tribes of Israel,0.0
1495,Naphtali is a doe set free Who bears beautiful fawns,0.0
1499,Even by the God of your father who will help you By the Almighty who will bless you With blessings of heaven above Blessings of the deep that lies below Blessings of the breasts and of the womb,0.0
1500,The blessings of your father Have prevailed above the blessings of the ancient mountains Above the bounty of the ageold hills They will be on the head of Joseph On the crown of the head of him who is separated from his brothers,0.0
1503,He charged them and said to them I am to be gathered to my people Bury me with my fathers in the cave that is in the field of Ephron the Hittite,0.0
1508,Joseph fell on his fathers face wept on him and kissed him,0.0
1509,Joseph commanded his servants the physicians to embalm his father and the physicians embalmed Israel,0.0
1510,Forty days were fulfilled for him for that is how many the days it takes to embalm The Egyptians wept for him for seventy days,0.0
1520,for his sons carried him into the land of Canaan and buried him in the cave of the field of Machpelah which Abraham bought with the field for a possession of a buryingplace from Ephron the Hittite before Mamre,0.0
1521,Joseph returned into Egypthe and his brothers and all that went up with him to bury his father after he had buried his father,0.0
1530,Joseph saw Ephraims children to the third generation The children also of Machir the son of Manasseh were born on Josephs knees,0.0
1535,Reuben Simeon Levi and Judah,0.0
1538,All the souls who came out of the Jacobs body were seventy souls and Joseph was in Egypt already,0.0
1549,and he said When you perform the duty of a midwife to the Hebrew women and see them on the birth stool if it is a son then you shall kill him but if it is a daughter then she shall live,0.0
1560,Pharaohs daughter came down to bathe at the river Her maidens walked along by the riverside She saw the basket among the reeds and sent her handmaid to get it,0.0
1579,God heard their groaning and God remembered his covenant with Abraham with Isaac and with Jacob,0.0
1582,The angel of Yahweh appeared to him in a flame of fire out of the midst of a bush He looked and behold the bush burned with fire and the bush was not consumed,0.0
1585,He said Dont come close Take off your sandals from off your feet for the place you are standing on is holy ground,0.0
1587,Yahweh said I have surely seen the affliction of my people who are in Egypt and have heard their cry because of their taskmasters for I know their sorrows,0.0
1591,Moses said to God Who am I that I should go to Pharaoh and that I should bring forth the children of Israel out of Egypt,0.0
1593,Moses said to God Behold when I come to the children of Israel and tell them The God of your fathers has sent me to you and they ask me What is his name What should I tell them,0.0
1596,Go and gather the elders of Israel together and tell them Yahweh the God of your fathers the God of Abraham of Isaac and of Jacob has appeared to me saying I have surely visited you and seen that which is done to you in Egypt,0.0
1598,They will listen to your voice and you shall come you and the elders of Israel to the king of Egypt and you shall tell him Yahweh the God of the Hebrews has met with us Now please let us go three days journey into the wilderness that we may sacrifice to Yahweh our God,0.0
1600,I will put forth my hand and strike Egypt with all my wonders which I will do in the midst of it and after that he will let you go,0.0
1604,Yahweh said to him What is that in your hand He said A rod,0.0
1608,Yahweh said furthermore to him Now put your hand inside your cloak He put his hand inside his cloak and when he took it out behold his hand was leprous as white as snow,0.0
1615,He said Oh Lord please send someone else,0.0
1618,He will be your spokesman to the people and it will happen that he will be to you a mouth and you will be to him as God,0.0
1629,Yahweh said to Aaron Go into the wilderness to meet Moses He went and met him on Gods mountain and kissed him,0.0
1631,Moses and Aaron went and gathered together all the elders of the children of Israel,0.0
1632,Aaron spoke all the words which Yahweh had spoken to Moses and did the signs in the sight of the people,0.0
1633,The people believed and when they heard that Yahweh had visited the children of Israel and that he had seen their affliction then they bowed their heads and worshiped,0.0
1636,They said The God of the Hebrews has met with us Please let us go three days journey into the wilderness and sacrifice to Yahweh our God lest he fall on us with pestilence or with the sword,0.0
1645,So the people were scattered abroad throughout all the land of Egypt to gather stubble for straw,0.0
