,t,label
23485,At that time Jesus answered I thank you Father Lord of heaven and earth that you hid these things from the wise and understanding and revealed them to infants,0
23486,Yes Father for so it was wellpleasing in your sight,0
23487,All things have been delivered to me by my Father No one knows the Son except the Father neither does anyone know the Father except the Son and he to whom the Son desires to reveal him,0
23488,Come to me all you who labor and are heavily burdened and I will give you rest,0
23489,Take my yoke upon you and learn from me for I am gentle and lowly in heart and you will find rest for your souls,0
23490,For my yoke is easy and my burden is light,0
23491,At that time Jesus went on the Sabbath day through the grain fields His disciples were hungry and began to pluck heads of grain and to eat,0
23492,But the Pharisees when they saw it said to him Behold your disciples do what is not lawful to do on the Sabbath,0
23493,But he said to them Havent you read what David did when he was hungry and those who were with him,0
23494,how he entered into the house of God and ate the show bread which was not lawful for him to eat neither for those who were with him but only for the priests,0
23495,Or have you not read in the law that on the Sabbath day the priests in the temple profane the Sabbath and are guiltless,0
23496,But I tell you that one greater than the temple is here,0
23497,But if you had known what this means I desire mercy and not sacrifice you would not have condemned the guiltless,0
23498,For the Son of Man is Lord of the Sabbath,0
23499,He departed there and went into their synagogue,0
23500,And behold there was a man with a withered hand They asked him Is it lawful to heal on the Sabbath day that they might accuse him,0
23501,He said to them What man is there among you who has one sheep and if this one falls into a pit on the Sabbath day wont he grab on to it and lift it out,0
23502,Of how much more value then is a man than a sheep! Therefore it is lawful to do good on the Sabbath day,0
23503,Then he told the man Stretch out your hand He stretched it out and it was restored whole just like the other,0
23504,But the Pharisees went out and conspired against him how they might destroy him,0
23505,Jesus perceiving that withdrew from there Great multitudes followed him and he healed them all,0
23506,and charged them that they should not make him known,0
23507,that it might be fulfilled which was spoken through Isaiah the prophet saying,0
23508,Behold my servant whom I have chosen My beloved in whom my soul is well pleased I will put my Spirit on him He will proclaim justice to the Gentiles,0
23509,He will not strive nor shout Neither will anyone hear his voice in the streets,0
23510,He wont break a bruised reed He wont quench a smoking flax Until he leads justice to victory,0
23511,In his name the Gentiles will hope,0
23512,Then one possessed by a demon blind and mute was brought to him and he healed him so that the blind and mute man both spoke and saw,0
23513,All the multitudes were amazed and said Can this be the son of David,0
23514,But when the Pharisees heard it they said This man does not cast out demons except by Beelzebul the prince of the demons,0
23515,Knowing their thoughts Jesus said to them Every kingdom divided against itself is brought to desolation and every city or house divided against itself will not stand,0
23516,If Satan casts out Satan he is divided against himself How then will his kingdom stand,0
23517,If I by Beelzebul cast out demons by whom do your children cast them out Therefore they will be your judges,0
23518,But if I by the Spirit of God cast out demons then the Kingdom of God has come upon you,0
23519,Or how can one enter into the house of the strong man and plunder his goods unless he first bind the strong man Then he will plunder his house,0
